# Descriptor 1, Descriptor 2, log10(TOF)
-9.7990e+01,5.7923e+00,-1.3341e+02
-9.7990e+01,5.7956e+00,-1.3369e+02
-9.7990e+01,5.7990e+00,-1.3397e+02
-9.7990e+01,5.8023e+00,-1.3425e+02
-9.7990e+01,5.8057e+00,-1.3453e+02
-9.7990e+01,5.8090e+00,-1.3482e+02
-9.7990e+01,5.8124e+00,-1.3510e+02
-9.7990e+01,5.8157e+00,-1.3538e+02
-9.7990e+01,5.8191e+00,-1.3566e+02
-9.7990e+01,5.8224e+00,-1.3594e+02
-9.7990e+01,5.8258e+00,-1.3623e+02
-9.7990e+01,5.8291e+00,-1.3651e+02
-9.7990e+01,5.8325e+00,-1.3679e+02
-9.7990e+01,5.8358e+00,-1.3707e+02
-9.7990e+01,5.8392e+00,-1.3735e+02
-9.7990e+01,5.8425e+00,-1.3764e+02
-9.7990e+01,5.8459e+00,-1.3792e+02
-9.7990e+01,5.8492e+00,-1.3820e+02
-9.7990e+01,5.8526e+00,-1.3848e+02
-9.7990e+01,5.8559e+00,-1.3876e+02
-9.7990e+01,5.8593e+00,-1.3905e+02
-9.7990e+01,5.8626e+00,-1.3933e+02
-9.7990e+01,5.8660e+00,-1.3961e+02
-9.7990e+01,5.8693e+00,-1.3989e+02
-9.7990e+01,5.8727e+00,-1.4017e+02
-9.7990e+01,5.8760e+00,-1.4046e+02
-9.7990e+01,5.8794e+00,-1.4074e+02
-9.7990e+01,5.8827e+00,-1.4102e+02
-9.7990e+01,5.8861e+00,-1.4130e+02
-9.7990e+01,5.8894e+00,-1.4158e+02
-9.7990e+01,5.8928e+00,-1.4187e+02
-9.7990e+01,5.8961e+00,-1.4215e+02
-9.7990e+01,5.8995e+00,-1.4243e+02
-9.7990e+01,5.9028e+00,-1.4271e+02
-9.7990e+01,5.9062e+00,-1.4299e+02
-9.7990e+01,5.9095e+00,-1.4328e+02
-9.7990e+01,5.9129e+00,-1.4356e+02
-9.7990e+01,5.9162e+00,-1.4384e+02
-9.7990e+01,5.9196e+00,-1.4412e+02
-9.7990e+01,5.9229e+00,-1.4440e+02
-9.7990e+01,5.9263e+00,-1.4468e+02
-9.7990e+01,5.9296e+00,-1.4497e+02
-9.7990e+01,5.9330e+00,-1.4525e+02
-9.7990e+01,5.9363e+00,-1.4553e+02
-9.7990e+01,5.9397e+00,-1.4581e+02
-9.7990e+01,5.9430e+00,-1.4609e+02
-9.7990e+01,5.9464e+00,-1.4638e+02
-9.7990e+01,5.9497e+00,-1.4666e+02
-9.7990e+01,5.9531e+00,-1.4694e+02
-9.7990e+01,5.9564e+00,-1.4722e+02
-9.7990e+01,5.9598e+00,-1.4750e+02
-9.7990e+01,5.9631e+00,-1.4779e+02
-9.7990e+01,5.9665e+00,-1.4807e+02
-9.7990e+01,5.9698e+00,-1.4835e+02
-9.7990e+01,5.9732e+00,-1.4863e+02
-9.7990e+01,5.9765e+00,-1.4891e+02
-9.7990e+01,5.9799e+00,-1.4920e+02
-9.7990e+01,5.9832e+00,-1.4948e+02
-9.7990e+01,5.9866e+00,-1.4976e+02
-9.7990e+01,5.9899e+00,-1.5004e+02
-9.7990e+01,5.9933e+00,-1.5032e+02
-9.7990e+01,5.9966e+00,-1.5061e+02
-9.7990e+01,6.0000e+00,-1.5089e+02
-9.6985e+01,5.3333e+00,-9.3607e+01
-9.6985e+01,5.3367e+00,-9.3889e+01
-9.6985e+01,5.3400e+00,-9.4171e+01
-9.6985e+01,5.3434e+00,-9.4453e+01
-9.6985e+01,5.3467e+00,-9.4735e+01
-9.6985e+01,5.3501e+00,-9.5017e+01
-9.6985e+01,5.3534e+00,-9.5299e+01
-9.6985e+01,5.3568e+00,-9.5581e+01
-9.6985e+01,5.3601e+00,-9.5863e+01
-9.6985e+01,5.3635e+00,-9.6145e+01
-9.6985e+01,5.3668e+00,-9.6427e+01
-9.6985e+01,5.3702e+00,-9.6709e+01
-9.6985e+01,5.3735e+00,-9.6991e+01
-9.6985e+01,5.3769e+00,-9.7273e+01
-9.6985e+01,5.3802e+00,-9.7555e+01
-9.6985e+01,5.3836e+00,-9.7837e+01
-9.6985e+01,5.3869e+00,-9.8119e+01
-9.6985e+01,5.3903e+00,-9.8401e+01
-9.6985e+01,5.3936e+00,-9.8683e+01
-9.6985e+01,5.3970e+00,-9.8965e+01
-9.6985e+01,5.4003e+00,-9.9247e+01
-9.6985e+01,5.4037e+00,-9.9529e+01
-9.6985e+01,5.4070e+00,-9.9811e+01
-9.6985e+01,5.4104e+00,-1.0009e+02
-9.6985e+01,5.4137e+00,-1.0037e+02
-9.6985e+01,5.4171e+00,-1.0066e+02
-9.6985e+01,5.4204e+00,-1.0094e+02
-9.6985e+01,5.4238e+00,-1.0122e+02
-9.6985e+01,5.4271e+00,-1.0150e+02
-9.6985e+01,5.4305e+00,-1.0178e+02
-9.6985e+01,5.4338e+00,-1.0207e+02
-9.6985e+01,5.4372e+00,-1.0235e+02
-9.6985e+01,5.4405e+00,-1.0263e+02
-9.6985e+01,5.4439e+00,-1.0291e+02
-9.6985e+01,5.4472e+00,-1.0319e+02
-9.6985e+01,5.4506e+00,-1.0348e+02
-9.6985e+01,5.4539e+00,-1.0376e+02
-9.6985e+01,5.4573e+00,-1.0404e+02
-9.6985e+01,5.4606e+00,-1.0432e+02
-9.6985e+01,5.4640e+00,-1.0460e+02
-9.6985e+01,5.4673e+00,-1.0489e+02
-9.6985e+01,5.4707e+00,-1.0517e+02
-9.6985e+01,5.4740e+00,-1.0545e+02
-9.6985e+01,5.4774e+00,-1.0573e+02
-9.6985e+01,5.4807e+00,-1.0601e+02
-9.6985e+01,5.4841e+00,-1.0630e+02
-9.6985e+01,5.4874e+00,-1.0658e+02
-9.6985e+01,5.4908e+00,-1.0686e+02
-9.6985e+01,5.4941e+00,-1.0714e+02
-9.6985e+01,5.4975e+00,-1.0742e+02
-9.6985e+01,5.5008e+00,-1.0771e+02
-9.6985e+01,5.5042e+00,-1.0799e+02
-9.6985e+01,5.5075e+00,-1.0827e+02
-9.6985e+01,5.5109e+00,-1.0855e+02
-9.6985e+01,5.5142e+00,-1.0883e+02
-9.6985e+01,5.5176e+00,-1.0912e+02
-9.6985e+01,5.5209e+00,-1.0940e+02
-9.6985e+01,5.5243e+00,-1.0968e+02
-9.6985e+01,5.5276e+00,-1.0996e+02
-9.6985e+01,5.5310e+00,-1.1024e+02
-9.6985e+01,5.5343e+00,-1.1053e+02
-9.6985e+01,5.5377e+00,-1.1081e+02
-9.6985e+01,5.5410e+00,-1.1109e+02
-9.6985e+01,5.5444e+00,-1.1137e+02
-9.6985e+01,5.5477e+00,-1.1165e+02
-9.6985e+01,5.5511e+00,-1.1194e+02
-9.6985e+01,5.5544e+00,-1.1222e+02
-9.6985e+01,5.5578e+00,-1.1250e+02
-9.6985e+01,5.5611e+00,-1.1278e+02
-9.6985e+01,5.5645e+00,-1.1306e+02
-9.6985e+01,5.5678e+00,-1.1335e+02
-9.6985e+01,5.5712e+00,-1.1363e+02
-9.6985e+01,5.5745e+00,-1.1391e+02
-9.6985e+01,5.5779e+00,-1.1419e+02
-9.6985e+01,5.5812e+00,-1.1447e+02
-9.6985e+01,5.5846e+00,-1.1476e+02
-9.6985e+01,5.5879e+00,-1.1504e+02
-9.6985e+01,5.5913e+00,-1.1532e+02
-9.6985e+01,5.5946e+00,-1.1560e+02
-9.6985e+01,5.5980e+00,-1.1588e+02
-9.6985e+01,5.6013e+00,-1.1617e+02
-9.6985e+01,5.6047e+00,-1.1645e+02
-9.6985e+01,5.6080e+00,-1.1673e+02
-9.6985e+01,5.6114e+00,-1.1701e+02
-9.6985e+01,5.6147e+00,-1.1729e+02
-9.6985e+01,5.6181e+00,-1.1758e+02
-9.6985e+01,5.6214e+00,-1.1786e+02
-9.6985e+01,5.6248e+00,-1.1814e+02
-9.6985e+01,5.6281e+00,-1.1842e+02
-9.6985e+01,5.6315e+00,-1.1870e+02
-9.6985e+01,5.6348e+00,-1.1899e+02
-9.6985e+01,5.6382e+00,-1.1927e+02
-9.6985e+01,5.6415e+00,-1.1955e+02
-9.6985e+01,5.6449e+00,-1.1983e+02
-9.6985e+01,5.6482e+00,-1.2011e+02
-9.6985e+01,5.6516e+00,-1.2040e+02
-9.6985e+01,5.6549e+00,-1.2068e+02
-9.6985e+01,5.6583e+00,-1.2096e+02
-9.6985e+01,5.6616e+00,-1.2124e+02
-9.6985e+01,5.6650e+00,-1.2152e+02
-9.6985e+01,5.6683e+00,-1.2181e+02
-9.6985e+01,5.6717e+00,-1.2209e+02
-9.6985e+01,5.6750e+00,-1.2237e+02
-9.6985e+01,5.6784e+00,-1.2265e+02
-9.6985e+01,5.6817e+00,-1.2293e+02
-9.6985e+01,5.6851e+00,-1.2322e+02
-9.6985e+01,5.6884e+00,-1.2350e+02
-9.6985e+01,5.6918e+00,-1.2378e+02
-9.6985e+01,5.6951e+00,-1.2406e+02
-9.6985e+01,5.6985e+00,-1.2434e+02
-9.6985e+01,5.7018e+00,-1.2462e+02
-9.6985e+01,5.7052e+00,-1.2491e+02
-9.6985e+01,5.7085e+00,-1.2519e+02
-9.6985e+01,5.7119e+00,-1.2547e+02
-9.6985e+01,5.7152e+00,-1.2575e+02
-9.6985e+01,5.7186e+00,-1.2603e+02
-9.6985e+01,5.7219e+00,-1.2632e+02
-9.6985e+01,5.7253e+00,-1.2660e+02
-9.6985e+01,5.7286e+00,-1.2688e+02
-9.6985e+01,5.7320e+00,-1.2716e+02
-9.6985e+01,5.7353e+00,-1.2744e+02
-9.6985e+01,5.7387e+00,-1.2773e+02
-9.6985e+01,5.7420e+00,-1.2801e+02
-9.6985e+01,5.7454e+00,-1.2829e+02
-9.6985e+01,5.7487e+00,-1.2857e+02
-9.6985e+01,5.7521e+00,-1.2885e+02
-9.6985e+01,5.7554e+00,-1.2914e+02
-9.6985e+01,5.7588e+00,-1.2942e+02
-9.6985e+01,5.7621e+00,-1.2970e+02
-9.6985e+01,5.7655e+00,-1.2998e+02
-9.6985e+01,5.7688e+00,-1.3026e+02
-9.6985e+01,5.7722e+00,-1.3055e+02
-9.6985e+01,5.7755e+00,-1.3083e+02
-9.6985e+01,5.7789e+00,-1.3111e+02
-9.6985e+01,5.7822e+00,-1.3139e+02
-9.6985e+01,5.7856e+00,-1.3167e+02
-9.6985e+01,5.7889e+00,-1.3196e+02
-9.6985e+01,5.7923e+00,-1.3224e+02
-9.6985e+01,5.7956e+00,-1.3252e+02
-9.6985e+01,5.7990e+00,-1.3280e+02
-9.6985e+01,5.8023e+00,-1.3308e+02
-9.6985e+01,5.8057e+00,-1.3337e+02
-9.6985e+01,5.8090e+00,-1.3365e+02
-9.6985e+01,5.8124e+00,-1.3393e+02
-9.6985e+01,5.8157e+00,-1.3421e+02
-9.6985e+01,5.8191e+00,-1.3449e+02
-9.6985e+01,5.8224e+00,-1.3478e+02
-9.6985e+01,5.8258e+00,-1.3506e+02
-9.6985e+01,5.8291e+00,-1.3534e+02
-9.6985e+01,5.8325e+00,-1.3562e+02
-9.6985e+01,5.8358e+00,-1.3590e+02
-9.6985e+01,5.8392e+00,-1.3619e+02
-9.6985e+01,5.8425e+00,-1.3647e+02
-9.6985e+01,5.8459e+00,-1.3675e+02
-9.6985e+01,5.8492e+00,-1.3703e+02
-9.6985e+01,5.8526e+00,-1.3731e+02
-9.6985e+01,5.8559e+00,-1.3760e+02
-9.6985e+01,5.8593e+00,-1.3788e+02
-9.6985e+01,5.8626e+00,-1.3816e+02
-9.6985e+01,5.8660e+00,-1.3844e+02
-9.6985e+01,5.8693e+00,-1.3872e+02
-9.6985e+01,5.8727e+00,-1.3901e+02
-9.6985e+01,5.8760e+00,-1.3929e+02
-9.6985e+01,5.8794e+00,-1.3957e+02
-9.6985e+01,5.8827e+00,-1.3985e+02
-9.6985e+01,5.8861e+00,-1.4013e+02
-9.6985e+01,5.8894e+00,-1.4042e+02
-9.6985e+01,5.8928e+00,-1.4070e+02
-9.6985e+01,5.8961e+00,-1.4098e+02
-9.6985e+01,5.8995e+00,-1.4126e+02
-9.6985e+01,5.9028e+00,-1.4154e+02
-9.6985e+01,5.9062e+00,-1.4183e+02
-9.6985e+01,5.9095e+00,-1.4211e+02
-9.6985e+01,5.9129e+00,-1.4239e+02
-9.6985e+01,5.9162e+00,-1.4267e+02
-9.6985e+01,5.9196e+00,-1.4295e+02
-9.6985e+01,5.9229e+00,-1.4324e+02
-9.6985e+01,5.9263e+00,-1.4352e+02
-9.6985e+01,5.9296e+00,-1.4380e+02
-9.6985e+01,5.9330e+00,-1.4408e+02
-9.6985e+01,5.9363e+00,-1.4436e+02
-9.6985e+01,5.9397e+00,-1.4465e+02
-9.6985e+01,5.9430e+00,-1.4493e+02
-9.6985e+01,5.9464e+00,-1.4521e+02
-9.6985e+01,5.9497e+00,-1.4549e+02
-9.6985e+01,5.9531e+00,-1.4577e+02
-9.6985e+01,5.9564e+00,-1.4606e+02
-9.6985e+01,5.9598e+00,-1.4634e+02
-9.6985e+01,5.9631e+00,-1.4662e+02
-9.6985e+01,5.9665e+00,-1.4690e+02
-9.6985e+01,5.9698e+00,-1.4718e+02
-9.6985e+01,5.9732e+00,-1.4747e+02
-9.6985e+01,5.9765e+00,-1.4775e+02
-9.6985e+01,5.9799e+00,-1.4803e+02
-9.6985e+01,5.9832e+00,-1.4831e+02
-9.6985e+01,5.9866e+00,-1.4859e+02
-9.6985e+01,5.9899e+00,-1.4888e+02
-9.6985e+01,5.9933e+00,-1.4916e+02
-9.6985e+01,5.9966e+00,-1.4944e+02
-9.6985e+01,6.0000e+00,-1.4972e+02
-9.5980e+01,5.3333e+00,-9.2440e+01
-9.5980e+01,5.3367e+00,-9.2722e+01
-9.5980e+01,5.3400e+00,-9.3004e+01
-9.5980e+01,5.3434e+00,-9.3286e+01
-9.5980e+01,5.3467e+00,-9.3568e+01
-9.5980e+01,5.3501e+00,-9.3850e+01
-9.5980e+01,5.3534e+00,-9.4132e+01
-9.5980e+01,5.3568e+00,-9.4414e+01
-9.5980e+01,5.3601e+00,-9.4696e+01
-9.5980e+01,5.3635e+00,-9.4978e+01
-9.5980e+01,5.3668e+00,-9.5260e+01
-9.5980e+01,5.3702e+00,-9.5542e+01
-9.5980e+01,5.3735e+00,-9.5824e+01
-9.5980e+01,5.3769e+00,-9.6106e+01
-9.5980e+01,5.3802e+00,-9.6388e+01
-9.5980e+01,5.3836e+00,-9.6670e+01
-9.5980e+01,5.3869e+00,-9.6952e+01
-9.5980e+01,5.3903e+00,-9.7234e+01
-9.5980e+01,5.3936e+00,-9.7516e+01
-9.5980e+01,5.3970e+00,-9.7798e+01
-9.5980e+01,5.4003e+00,-9.8080e+01
-9.5980e+01,5.4037e+00,-9.8362e+01
-9.5980e+01,5.4070e+00,-9.8643e+01
-9.5980e+01,5.4104e+00,-9.8925e+01
-9.5980e+01,5.4137e+00,-9.9207e+01
-9.5980e+01,5.4171e+00,-9.9489e+01
-9.5980e+01,5.4204e+00,-9.9771e+01
-9.5980e+01,5.4238e+00,-1.0005e+02
-9.5980e+01,5.4271e+00,-1.0034e+02
-9.5980e+01,5.4305e+00,-1.0062e+02
-9.5980e+01,5.4338e+00,-1.0090e+02
-9.5980e+01,5.4372e+00,-1.0118e+02
-9.5980e+01,5.4405e+00,-1.0146e+02
-9.5980e+01,5.4439e+00,-1.0175e+02
-9.5980e+01,5.4472e+00,-1.0203e+02
-9.5980e+01,5.4506e+00,-1.0231e+02
-9.5980e+01,5.4539e+00,-1.0259e+02
-9.5980e+01,5.4573e+00,-1.0287e+02
-9.5980e+01,5.4606e+00,-1.0316e+02
-9.5980e+01,5.4640e+00,-1.0344e+02
-9.5980e+01,5.4673e+00,-1.0372e+02
-9.5980e+01,5.4707e+00,-1.0400e+02
-9.5980e+01,5.4740e+00,-1.0428e+02
-9.5980e+01,5.4774e+00,-1.0457e+02
-9.5980e+01,5.4807e+00,-1.0485e+02
-9.5980e+01,5.4841e+00,-1.0513e+02
-9.5980e+01,5.4874e+00,-1.0541e+02
-9.5980e+01,5.4908e+00,-1.0569e+02
-9.5980e+01,5.4941e+00,-1.0597e+02
-9.5980e+01,5.4975e+00,-1.0626e+02
-9.5980e+01,5.5008e+00,-1.0654e+02
-9.5980e+01,5.5042e+00,-1.0682e+02
-9.5980e+01,5.5075e+00,-1.0710e+02
-9.5980e+01,5.5109e+00,-1.0738e+02
-9.5980e+01,5.5142e+00,-1.0767e+02
-9.5980e+01,5.5176e+00,-1.0795e+02
-9.5980e+01,5.5209e+00,-1.0823e+02
-9.5980e+01,5.5243e+00,-1.0851e+02
-9.5980e+01,5.5276e+00,-1.0879e+02
-9.5980e+01,5.5310e+00,-1.0908e+02
-9.5980e+01,5.5343e+00,-1.0936e+02
-9.5980e+01,5.5377e+00,-1.0964e+02
-9.5980e+01,5.5410e+00,-1.0992e+02
-9.5980e+01,5.5444e+00,-1.1020e+02
-9.5980e+01,5.5477e+00,-1.1049e+02
-9.5980e+01,5.5511e+00,-1.1077e+02
-9.5980e+01,5.5544e+00,-1.1105e+02
-9.5980e+01,5.5578e+00,-1.1133e+02
-9.5980e+01,5.5611e+00,-1.1161e+02
-9.5980e+01,5.5645e+00,-1.1190e+02
-9.5980e+01,5.5678e+00,-1.1218e+02
-9.5980e+01,5.5712e+00,-1.1246e+02
-9.5980e+01,5.5745e+00,-1.1274e+02
-9.5980e+01,5.5779e+00,-1.1302e+02
-9.5980e+01,5.5812e+00,-1.1331e+02
-9.5980e+01,5.5846e+00,-1.1359e+02
-9.5980e+01,5.5879e+00,-1.1387e+02
-9.5980e+01,5.5913e+00,-1.1415e+02
-9.5980e+01,5.5946e+00,-1.1443e+02
-9.5980e+01,5.5980e+00,-1.1472e+02
-9.5980e+01,5.6013e+00,-1.1500e+02
-9.5980e+01,5.6047e+00,-1.1528e+02
-9.5980e+01,5.6080e+00,-1.1556e+02
-9.5980e+01,5.6114e+00,-1.1584e+02
-9.5980e+01,5.6147e+00,-1.1613e+02
-9.5980e+01,5.6181e+00,-1.1641e+02
-9.5980e+01,5.6214e+00,-1.1669e+02
-9.5980e+01,5.6248e+00,-1.1697e+02
-9.5980e+01,5.6281e+00,-1.1725e+02
-9.5980e+01,5.6315e+00,-1.1754e+02
-9.5980e+01,5.6348e+00,-1.1782e+02
-9.5980e+01,5.6382e+00,-1.1810e+02
-9.5980e+01,5.6415e+00,-1.1838e+02
-9.5980e+01,5.6449e+00,-1.1866e+02
-9.5980e+01,5.6482e+00,-1.1895e+02
-9.5980e+01,5.6516e+00,-1.1923e+02
-9.5980e+01,5.6549e+00,-1.1951e+02
-9.5980e+01,5.6583e+00,-1.1979e+02
-9.5980e+01,5.6616e+00,-1.2007e+02
-9.5980e+01,5.6650e+00,-1.2036e+02
-9.5980e+01,5.6683e+00,-1.2064e+02
-9.5980e+01,5.6717e+00,-1.2092e+02
-9.5980e+01,5.6750e+00,-1.2120e+02
-9.5980e+01,5.6784e+00,-1.2148e+02
-9.5980e+01,5.6817e+00,-1.2177e+02
-9.5980e+01,5.6851e+00,-1.2205e+02
-9.5980e+01,5.6884e+00,-1.2233e+02
-9.5980e+01,5.6918e+00,-1.2261e+02
-9.5980e+01,5.6951e+00,-1.2289e+02
-9.5980e+01,5.6985e+00,-1.2318e+02
-9.5980e+01,5.7018e+00,-1.2346e+02
-9.5980e+01,5.7052e+00,-1.2374e+02
-9.5980e+01,5.7085e+00,-1.2402e+02
-9.5980e+01,5.7119e+00,-1.2430e+02
-9.5980e+01,5.7152e+00,-1.2459e+02
-9.5980e+01,5.7186e+00,-1.2487e+02
-9.5980e+01,5.7219e+00,-1.2515e+02
-9.5980e+01,5.7253e+00,-1.2543e+02
-9.5980e+01,5.7286e+00,-1.2571e+02
-9.5980e+01,5.7320e+00,-1.2600e+02
-9.5980e+01,5.7353e+00,-1.2628e+02
-9.5980e+01,5.7387e+00,-1.2656e+02
-9.5980e+01,5.7420e+00,-1.2684e+02
-9.5980e+01,5.7454e+00,-1.2712e+02
-9.5980e+01,5.7487e+00,-1.2741e+02
-9.5980e+01,5.7521e+00,-1.2769e+02
-9.5980e+01,5.7554e+00,-1.2797e+02
-9.5980e+01,5.7588e+00,-1.2825e+02
-9.5980e+01,5.7621e+00,-1.2853e+02
-9.5980e+01,5.7655e+00,-1.2882e+02
-9.5980e+01,5.7688e+00,-1.2910e+02
-9.5980e+01,5.7722e+00,-1.2938e+02
-9.5980e+01,5.7755e+00,-1.2966e+02
-9.5980e+01,5.7789e+00,-1.2994e+02
-9.5980e+01,5.7822e+00,-1.3022e+02
-9.5980e+01,5.7856e+00,-1.3051e+02
-9.5980e+01,5.7889e+00,-1.3079e+02
-9.5980e+01,5.7923e+00,-1.3107e+02
-9.5980e+01,5.7956e+00,-1.3135e+02
-9.5980e+01,5.7990e+00,-1.3163e+02
-9.5980e+01,5.8023e+00,-1.3192e+02
-9.5980e+01,5.8057e+00,-1.3220e+02
-9.5980e+01,5.8090e+00,-1.3248e+02
-9.5980e+01,5.8124e+00,-1.3276e+02
-9.5980e+01,5.8157e+00,-1.3304e+02
-9.5980e+01,5.8191e+00,-1.3333e+02
-9.5980e+01,5.8224e+00,-1.3361e+02
-9.5980e+01,5.8258e+00,-1.3389e+02
-9.5980e+01,5.8291e+00,-1.3417e+02
-9.5980e+01,5.8325e+00,-1.3445e+02
-9.5980e+01,5.8358e+00,-1.3474e+02
-9.5980e+01,5.8392e+00,-1.3502e+02
-9.5980e+01,5.8425e+00,-1.3530e+02
-9.5980e+01,5.8459e+00,-1.3558e+02
-9.5980e+01,5.8492e+00,-1.3586e+02
-9.5980e+01,5.8526e+00,-1.3615e+02
-9.5980e+01,5.8559e+00,-1.3643e+02
-9.5980e+01,5.8593e+00,-1.3671e+02
-9.5980e+01,5.8626e+00,-1.3699e+02
-9.5980e+01,5.8660e+00,-1.3727e+02
-9.5980e+01,5.8693e+00,-1.3756e+02
-9.5980e+01,5.8727e+00,-1.3784e+02
-9.5980e+01,5.8760e+00,-1.3812e+02
-9.5980e+01,5.8794e+00,-1.3840e+02
-9.5980e+01,5.8827e+00,-1.3868e+02
-9.5980e+01,5.8861e+00,-1.3897e+02
-9.5980e+01,5.8894e+00,-1.3925e+02
-9.5980e+01,5.8928e+00,-1.3953e+02
-9.5980e+01,5.8961e+00,-1.3981e+02
-9.5980e+01,5.8995e+00,-1.4009e+02
-9.5980e+01,5.9028e+00,-1.4038e+02
-9.5980e+01,5.9062e+00,-1.4066e+02
-9.5980e+01,5.9095e+00,-1.4094e+02
-9.5980e+01,5.9129e+00,-1.4122e+02
-9.5980e+01,5.9162e+00,-1.4150e+02
-9.5980e+01,5.9196e+00,-1.4179e+02
-9.5980e+01,5.9229e+00,-1.4207e+02
-9.5980e+01,5.9263e+00,-1.4235e+02
-9.5980e+01,5.9296e+00,-1.4263e+02
-9.5980e+01,5.9330e+00,-1.4291e+02
-9.5980e+01,5.9363e+00,-1.4320e+02
-9.5980e+01,5.9397e+00,-1.4348e+02
-9.5980e+01,5.9430e+00,-1.4376e+02
-9.5980e+01,5.9464e+00,-1.4404e+02
-9.5980e+01,5.9497e+00,-1.4432e+02
-9.5980e+01,5.9531e+00,-1.4461e+02
-9.5980e+01,5.9564e+00,-1.4489e+02
-9.5980e+01,5.9598e+00,-1.4517e+02
-9.5980e+01,5.9631e+00,-1.4545e+02
-9.5980e+01,5.9665e+00,-1.4573e+02
-9.5980e+01,5.9698e+00,-1.4602e+02
-9.5980e+01,5.9732e+00,-1.4630e+02
-9.5980e+01,5.9765e+00,-1.4658e+02
-9.5980e+01,5.9799e+00,-1.4686e+02
-9.5980e+01,5.9832e+00,-1.4714e+02
-9.5980e+01,5.9866e+00,-1.4743e+02
-9.5980e+01,5.9899e+00,-1.4771e+02
-9.5980e+01,5.9933e+00,-1.4799e+02
-9.5980e+01,5.9966e+00,-1.4827e+02
-9.5980e+01,6.0000e+00,-1.4855e+02
-9.4975e+01,5.3333e+00,-9.1272e+01
-9.4975e+01,5.3367e+00,-9.1554e+01
-9.4975e+01,5.3400e+00,-9.1836e+01
-9.4975e+01,5.3434e+00,-9.2118e+01
-9.4975e+01,5.3467e+00,-9.2400e+01
-9.4975e+01,5.3501e+00,-9.2682e+01
-9.4975e+01,5.3534e+00,-9.2964e+01
-9.4975e+01,5.3568e+00,-9.3246e+01
-9.4975e+01,5.3601e+00,-9.3528e+01
-9.4975e+01,5.3635e+00,-9.3810e+01
-9.4975e+01,5.3668e+00,-9.4092e+01
-9.4975e+01,5.3702e+00,-9.4374e+01
-9.4975e+01,5.3735e+00,-9.4656e+01
-9.4975e+01,5.3769e+00,-9.4938e+01
-9.4975e+01,5.3802e+00,-9.5220e+01
-9.4975e+01,5.3836e+00,-9.5502e+01
-9.4975e+01,5.3869e+00,-9.5784e+01
-9.4975e+01,5.3903e+00,-9.6066e+01
-9.4975e+01,5.3936e+00,-9.6348e+01
-9.4975e+01,5.3970e+00,-9.6630e+01
-9.4975e+01,5.4003e+00,-9.6912e+01
-9.4975e+01,5.4037e+00,-9.7194e+01
-9.4975e+01,5.4070e+00,-9.7476e+01
-9.4975e+01,5.4104e+00,-9.7758e+01
-9.4975e+01,5.4137e+00,-9.8040e+01
-9.4975e+01,5.4171e+00,-9.8322e+01
-9.4975e+01,5.4204e+00,-9.8604e+01
-9.4975e+01,5.4238e+00,-9.8886e+01
-9.4975e+01,5.4271e+00,-9.9168e+01
-9.4975e+01,5.4305e+00,-9.9450e+01
-9.4975e+01,5.4338e+00,-9.9732e+01
-9.4975e+01,5.4372e+00,-1.0001e+02
-9.4975e+01,5.4405e+00,-1.0030e+02
-9.4975e+01,5.4439e+00,-1.0058e+02
-9.4975e+01,5.4472e+00,-1.0086e+02
-9.4975e+01,5.4506e+00,-1.0114e+02
-9.4975e+01,5.4539e+00,-1.0142e+02
-9.4975e+01,5.4573e+00,-1.0171e+02
-9.4975e+01,5.4606e+00,-1.0199e+02
-9.4975e+01,5.4640e+00,-1.0227e+02
-9.4975e+01,5.4673e+00,-1.0255e+02
-9.4975e+01,5.4707e+00,-1.0283e+02
-9.4975e+01,5.4740e+00,-1.0312e+02
-9.4975e+01,5.4774e+00,-1.0340e+02
-9.4975e+01,5.4807e+00,-1.0368e+02
-9.4975e+01,5.4841e+00,-1.0396e+02
-9.4975e+01,5.4874e+00,-1.0424e+02
-9.4975e+01,5.4908e+00,-1.0453e+02
-9.4975e+01,5.4941e+00,-1.0481e+02
-9.4975e+01,5.4975e+00,-1.0509e+02
-9.4975e+01,5.5008e+00,-1.0537e+02
-9.4975e+01,5.5042e+00,-1.0565e+02
-9.4975e+01,5.5075e+00,-1.0594e+02
-9.4975e+01,5.5109e+00,-1.0622e+02
-9.4975e+01,5.5142e+00,-1.0650e+02
-9.4975e+01,5.5176e+00,-1.0678e+02
-9.4975e+01,5.5209e+00,-1.0706e+02
-9.4975e+01,5.5243e+00,-1.0735e+02
-9.4975e+01,5.5276e+00,-1.0763e+02
-9.4975e+01,5.5310e+00,-1.0791e+02
-9.4975e+01,5.5343e+00,-1.0819e+02
-9.4975e+01,5.5377e+00,-1.0847e+02
-9.4975e+01,5.5410e+00,-1.0876e+02
-9.4975e+01,5.5444e+00,-1.0904e+02
-9.4975e+01,5.5477e+00,-1.0932e+02
-9.4975e+01,5.5511e+00,-1.0960e+02
-9.4975e+01,5.5544e+00,-1.0988e+02
-9.4975e+01,5.5578e+00,-1.1016e+02
-9.4975e+01,5.5611e+00,-1.1045e+02
-9.4975e+01,5.5645e+00,-1.1073e+02
-9.4975e+01,5.5678e+00,-1.1101e+02
-9.4975e+01,5.5712e+00,-1.1129e+02
-9.4975e+01,5.5745e+00,-1.1157e+02
-9.4975e+01,5.5779e+00,-1.1186e+02
